confidence,entropy,margin,error
0.93877786,0.2303171,0.8775557,0
0.91309,0.29532984,0.82618,0
0.8898035,0.3469259,0.77960706,0
0.8945621,0.33686948,0.78912425,0
0.52698255,0.6916904,0.05396509,0
0.9110782,0.30003613,0.8221564,1
0.86961067,0.38712615,0.73922133,1
0.6373708,0.6549159,0.27474165,1
0.80055183,0.49963647,0.60110366,1
0.6688144,0.6350151,0.3376288,0
0.5128939,0.6928146,0.02578783,1
0.655218,0.6441565,0.310436,1
0.6567676,0.6431563,0.31353524,0
0.8574991,0.40947747,0.71499825,0
0.9083161,0.30641657,0.81663215,0
0.6099897,0.6687527,0.2199794,1
0.52201587,0.69217753,0.04403174,1
0.93072635,0.25175604,0.8614527,1
0.89752513,0.33048704,0.79505026,0
0.8873121,0.35209835,0.7746242,0
0.5988104,0.67349106,0.19762075,0
0.6595163,0.6413558,0.31903255,1
0.95844924,0.17284161,0.9168985,0
0.58274794,0.67938954,0.16549584,0
0.93630654,0.23701155,0.8726131,0
0.6734732,0.63169163,0.34694636,1
0.5532832,0.68745816,0.10656646,0
0.92491955,0.26658654,0.8498391,0
0.89489174,0.33616412,0.7897835,0
0.95734096,0.17630462,0.9146819,0
0.95675546,0.17812186,0.9135109,0
0.5643172,0.6848508,0.12863445,1
0.87552637,0.37574467,0.75105274,0
0.62863314,0.6596792,0.2572663,0
0.9437736,0.21645547,0.88754725,0
0.91790414,0.28385857,0.8358083,0
0.95512986,0.18312415,0.9102597,0
0.8598881,0.40516663,0.71977615,0
0.56784546,0.68391275,0.13569093,0
0.6864171,0.6219375,0.37283418,1
0.8862456,0.35429356,0.7724912,0
0.7982112,0.5028722,0.59642243,0
0.8736715,0.3793473,0.74734294,0
0.92287576,0.27168897,0.8457515,0
0.886479,0.3538141,0.77295804,0
0.6190953,0.66450524,0.23819062,0
0.54450876,0.6891799,0.08901751,1
0.680506,0.62648743,0.361012,0
0.9756189,0.11463162,0.9512378,0
0.586908,0.6779642,0.17381594,0
0.8030869,0.49609324,0.60617375,0
0.8171425,0.47569895,0.634285,0
0.543068,0.68943286,0.08613598,1
0.69130975,0.61804867,0.3826195,0
0.8650681,0.39565572,0.73013616,0
0.6454493,0.6502183,0.29089856,0
0.55191964,0.68774617,0.10383928,1
0.948702,0.20231964,0.89740396,0
0.84875077,0.4248699,0.69750154,0
0.82170755,0.46879438,0.6434151,0
0.9015842,0.32158813,0.8031684,0
0.50668645,0.6930578,0.013372868,0
0.88683474,0.35308233,0.7736695,0
0.8146238,0.47944856,0.62924755,1
0.8883773,0.34989455,0.7767546,0
0.57093096,0.68305075,0.14186195,0
0.9152894,0.29012617,0.8305788,0
0.93604493,0.23771417,0.87208986,0
0.91281164,0.29598403,0.8256233,0
0.51588345,0.69264257,0.03176689,1
0.9795165,0.09991487,0.959033,0
0.8741126,0.37849337,0.7482252,1
0.9275903,0.2598279,0.8551806,0
0.85417354,0.41540086,0.7083471,0
0.87037325,0.38567656,0.7407465,0
0.5974771,0.67402136,0.19495416,0
0.86865693,0.38893187,0.73731387,0
0.72860754,0.58463895,0.45721507,0
0.6995739,0.6112249,0.39914778,0
0.895998,0.33378828,0.791996,0
0.9339354,0.24333821,0.8678708,0
0.5993701,0.67326623,0.19874024,0
0.93989944,0.22724414,0.8797989,0
0.63081765,0.6585191,0.2616353,0
0.9296231,0.25461274,0.85924625,0
0.7247287,0.5884316,0.44945744,0
0.6764712,0.62950087,0.35294235,1
0.9427025,0.21946587,0.88540494,0
0.94069713,0.22504503,0.88139427,0
0.9250138,0.2663498,0.85002756,0
0.9483585,0.20332055,0.89671695,0
0.9322352,0.24781847,0.86447036,0
0.6890494,0.6198591,0.37809885,1
0.57832074,0.6808282,0.15664148,0
0.94862795,0.20253547,0.8972559,0
0.84570664,0.43008465,0.6914133,0
0.6902194,0.618925,0.38043883,0
0.92027783,0.2780903,0.84055567,0
0.9484548,0.20304012,0.8969096,0
0.82420564,0.46495605,0.6484113,0
0.95119876,0.19497032,0.9023975,0
0.7460331,0.5666514,0.49206617,0
0.8754227,0.3759468,0.75084543,1
0.8204514,0.47070837,0.64090276,0
0.77768046,0.52982813,0.5553609,0
0.8375049,0.44378424,0.67500985,0
0.8928653,0.3404825,0.7857306,0
0.73869133,0.5744213,0.4773827,0
0.5466163,0.68879473,0.09323266,0
0.6975287,0.61294365,0.39505744,1
0.852798,0.4178248,0.70559597,0
0.5330934,0.6909553,0.066186786,1
0.7895999,0.5144863,0.5791998,0
0.8720032,0.38256088,0.7440064,0
0.6393984,0.65376353,0.2787968,1
0.60903746,0.6691767,0.21807492,1
0.8136727,0.48085344,0.62734544,1
0.93024606,0.25300205,0.8604921,0
0.9547984,0.18413658,0.9095968,0
0.9589238,0.17134936,0.91784763,1
0.93776506,0.23307325,0.8755301,0
0.5537168,0.68736506,0.10743356,0
0.9311848,0.25056326,0.86236966,0
0.8719468,0.38266903,0.7438936,0
0.87440675,0.37792298,0.7488135,0
0.84454143,0.4320618,0.68908286,0
0.6841659,0.62368935,0.3683318,0
0.64323056,0.65153676,0.28646109,0
0.92453206,0.26755854,0.8490641,0
0.64597976,0.64989984,0.29195952,1
0.58966947,0.6769786,0.17933896,0
0.61561227,0.6661714,0.23122454,1
0.92994326,0.25378573,0.8598865,0
0.91965854,0.2796025,0.8393171,0
0.91612685,0.28812853,0.8322537,0
0.5618254,0.6854828,0.12365076,1
0.9707978,0.13195793,0.94159555,0
0.88046205,0.3660034,0.7609241,0
0.9283697,0.25783575,0.8567394,0
0.94969815,0.19940305,0.8993963,0
0.85280925,0.41780508,0.7056185,0
0.8292862,0.45701623,0.65857244,0
0.93310875,0.24552235,0.8662175,0
0.96672505,0.14594805,0.9334501,0
0.6530582,0.64553297,0.30611634,0
0.81063414,0.48530215,0.6212683,0
0.94230896,0.22056651,0.8846179,0
0.87513226,0.3765127,0.7502645,0
0.96547276,0.15014309,0.9309455,0
0.5996531,0.6731521,0.19930625,0
0.9331236,0.24548316,0.8662472,0
0.94752324,0.20574433,0.8950465,0
0.848678,0.42499542,0.697356,0
0.55944586,0.6860628,0.118891686,0
0.898296,0.32881102,0.796592,0
0.83127785,0.45385426,0.6625557,0
0.6947192,0.6152725,0.38943842,0
0.69305366,0.61663556,0.38610733,0
0.9385645,0.23089926,0.87712896,1
0.7057029,0.6059545,0.41140583,0
0.71805453,0.5947814,0.43610907,0
0.8888863,0.34883752,0.77777255,0
0.74661833,0.5660199,0.49323666,0
0.8815148,0.36389598,0.7630296,0
0.8691883,0.38792682,0.7383766,0
0.9163016,0.28771046,0.8326032,0
0.66716313,0.63616943,0.33432627,0
0.89472735,0.33651608,0.7894547,0
0.8270706,0.4605009,0.6541412,0
0.79355305,0.50921094,0.5871061,0
0.8086382,0.48819157,0.61727643,0
0.57139516,0.6829177,0.14279029,0
0.692505,0.61708164,0.38501,0
0.75527805,0.556462,0.5105561,0
0.6575865,0.6426234,0.31517303,0
0.50575626,0.6930809,0.011512488,0
0.9639012,0.15534124,0.92780244,0
0.8924552,0.3413511,0.78491044,1
0.9591626,0.17059635,0.9183252,0
0.83049256,0.45510435,0.6609851,0
0.684307,0.6235802,0.36861393,0
0.85218775,0.41889533,0.7043755,0
0.8455664,0.43032312,0.6911328,0
0.72115517,0.591859,0.4423103,0
0.772663,0.5360385,0.545326,0
0.8735248,0.3796309,0.74704957,0
0.5551764,0.68704593,0.110352784,0
0.9259706,0.26393914,0.8519412,0
0.725406,0.58777475,0.45081198,1
0.689224,0.6197202,0.378448,0
0.78831667,0.5161784,0.57663333,0
0.97390556,0.12089223,0.9478111,0
0.88796514,0.35074866,0.7759303,0
0.5167328,0.6925871,0.033465624,0
0.9445865,0.21415645,0.88917303,0
0.74908537,0.56333774,0.49817073,0
0.86039734,0.40424153,0.7207947,0
0.5896933,0.67697,0.17938662,1
0.79684675,0.5047428,0.5936935,0
0.7545277,0.5573061,0.5090554,0
0.72438955,0.5887596,0.44877908,0
0.651157,0.64672744,0.302314,0
0.5666618,0.68423307,0.13332355,0
0.5222524,0.6921565,0.04450476,0
0.96011734,0.16757104,0.9202347,0
0.7624624,0.5482249,0.52492476,0
0.5101085,0.69294286,0.020216942,1
0.9150487,0.2906986,0.83009744,0
0.9253226,0.26557326,0.8506452,0
0.8325275,0.45185578,0.66505504,0
0.88057107,0.36578566,0.76114213,0
0.84569895,0.4300977,0.6913979,0
0.9130938,0.29532084,0.8261876,0
0.9582846,0.17335787,0.91656923,0
0.50340956,0.69312394,0.006819129,1
0.89612913,0.3335058,0.79225826,0
0.7119855,0.6003643,0.42397106,0
0.9263377,0.26301077,0.85267544,0
0.70096314,0.610046,0.40192625,0
0.73734164,0.57581913,0.47468328,0
0.8183296,0.473917,0.63665915,0
0.7031656,0.60815823,0.40633118,1
0.7718086,0.5370817,0.54361725,0
0.619462,0.6643269,0.23892403,0
0.5049659,0.69309783,0.009931803,0
0.8373088,0.44410565,0.67461765,0
0.8504319,0.42195916,0.70086384,0
0.6458242,0.64999336,0.29164842,1
0.89158934,0.34317946,0.7831787,0
0.568733,0.68366873,0.13746598,0
0.50574917,0.69308114,0.011498332,0
0.9550437,0.18338776,0.91008735,0
0.8778526,0.37118176,0.75570524,0
0.78521574,0.52022684,0.5704315,0
0.8256864,0.4626605,0.6513728,0
0.7788448,0.5283662,0.55768955,0
0.8946125,0.33676177,0.789225,0
0.7245966,0.5885594,0.44919327,0
0.8408165,0.43831342,0.681633,0
0.8975648,0.33040085,0.79512966,0
0.6662203,0.6368231,0.33244064,0
0.61707276,0.66547894,0.23414552,1
0.7266776,0.58653545,0.4533552,1
0.8149736,0.4789303,0.6299472,0
0.58255047,0.67945546,0.16510093,1
0.9147825,0.29133087,0.82956505,1
0.91562515,0.28932637,0.8312503,0
0.82601476,0.46214938,0.6520295,0
0.92943776,0.2550909,0.8588755,0
0.91459113,0.2917849,0.82918227,0
0.9029455,0.31856245,0.80589104,0
0.77610147,0.5317981,0.55220294,0
0.6353157,0.6560658,0.27063143,0
0.95194334,0.19275299,0.9038867,0
0.51834923,0.69247365,0.03669846,1
0.6627474,0.6391963,0.32549474,0
0.9082213,0.3066339,0.8164426,0
0.60416454,0.67128694,0.20832908,1
0.5562476,0.6868062,0.112495214,0
0.8999698,0.3251493,0.79993963,0
0.93116045,0.2506268,0.8623209,0
0.9582551,0.17345038,0.9165102,0
0.8655435,0.39477134,0.73108697,0
0.9792296,0.1010223,0.95845926,0
0.9440437,0.21569303,0.8880874,0
0.68644804,0.62191325,0.37289608,1
0.7985783,0.50236696,0.59715664,0
0.786137,0.5190301,0.57227397,0
0.6310699,0.6583838,0.26213983,0
0.7857169,0.51957643,0.5714338,0
0.64126015,0.6526897,0.2825203,0
0.7385008,0.57461923,0.47700155,1
0.5787641,0.6806878,0.15752819,0
0.9339725,0.24323995,0.86794496,0
0.6061006,0.6704604,0.21220124,1
0.9666694,0.14613563,0.93333876,0
0.8269778,0.4606461,0.6539556,1
0.920809,0.27678916,0.84161794,0
0.9355729,0.23897892,0.87114584,0
0.8869404,0.3528647,0.77388084,0
0.8214389,0.46920455,0.6428778,0
0.5077735,0.6930263,0.015547037,1
0.7997035,0.50081325,0.59940696,1
0.6719309,0.6328027,0.34386185,0
0.61976,0.6641815,0.23951995,1
0.85679305,0.4107426,0.7135861,1
0.6099991,0.6687485,0.21999824,1
0.9521618,0.1921001,0.9043236,0
0.8992293,0.3267731,0.7984586,0
0.5900678,0.67683387,0.18013561,0
0.7824575,0.52378,0.56491494,0
0.9016144,0.32152116,0.80322886,0
0.9682219,0.14086966,0.9364438,0
0.9004083,0.3241849,0.80081666,0
0.94555384,0.21140419,0.8911077,0
0.8670653,0.39192763,0.7341306,0
0.9601223,0.16755536,0.9202446,0
0.5644181,0.6848247,0.12883615,1
0.7794289,0.52762985,0.5588578,0
0.9463397,0.20915475,0.89267945,0
0.8698923,0.38659135,0.7397846,0
0.6107087,0.66843,0.2214174,0
0.87648904,0.37386242,0.7529781,0
0.78862923,0.5157672,0.57725847,0
0.9624776,0.15998855,0.92495525,0
0.75011504,0.5622087,0.5002301,0
0.62217623,0.66298866,0.24435246,0
0.8852311,0.3563712,0.77046216,0
0.877275,0.37231946,0.75455,0
0.640699,0.6530149,0.28139806,1
0.9252439,0.26577124,0.8504878,0
0.8282397,0.45866647,0.65647936,0
0.77243096,0.53632224,0.5448619,0
0.5550375,0.6870766,0.110075,0
0.93058157,0.25213206,0.86116314,0
0.9602257,0.16722624,0.9204514,0
0.51424205,0.69274145,0.028484106,0
0.6580905,0.64229393,0.31618094,0
0.8099659,0.4862724,0.6199318,0
0.72519135,0.5879832,0.4503827,1
0.9353599,0.2395485,0.8707198,1
0.53683835,0.69043064,0.073676705,0
0.9634366,0.15686418,0.9268732,0
0.93540955,0.2394158,0.8708191,0
0.6398072,0.65352905,0.27961445,0
0.8694083,0.38750994,0.7388166,0
0.97457993,0.11844219,0.94915986,0
0.6318079,0.6579865,0.26361588,1
0.8106271,0.4853124,0.6212542,0
0.8428853,0.43485424,0.68577063,1
0.5146971,0.6927151,0.02939418,0
0.749976,0.56236154,0.49995196,0
0.6344527,0.65654325,0.26890543,0
0.7526531,0.55940163,0.50530624,0
0.87967724,0.3675676,0.7593545,0
0.9476057,0.20550556,0.89521146,0
0.9180203,0.28357807,0.8360406,0
0.87611085,0.37460285,0.7522217,0
0.84512395,0.4310747,0.6902479,0
0.89971083,0.32571787,0.79942167,0
0.73758733,0.5755654,0.47517467,0
0.76182956,0.5489619,0.5236591,0
0.68857837,0.6202334,0.3771567,0
0.62154686,0.6633018,0.2430937,0
0.8891188,0.34835374,0.7782376,0
0.7416038,0.57137275,0.48320758,0
0.92620534,0.2633458,0.8524107,0
0.9264411,0.26274902,0.85288215,0
0.9006363,0.32368258,0.80127263,0
0.9646312,0.1529357,0.9292624,0
0.7248869,0.5882784,0.44977382,0
0.55841845,0.6863061,0.116836905,0
0.722207,0.5908568,0.44441402,1
0.8665895,0.39281887,0.733179,0
0.5336958,0.6908746,0.067391634,1
0.61061484,0.6684723,0.22122967,1
0.90307784,0.31826714,0.8061557,0
0.5248736,0.69190925,0.04974723,0
0.6330957,0.6572875,0.26619136,1
0.9155992,0.28938815,0.83119845,0
0.8452346,0.43088692,0.69046915,0
0.96746284,0.14345387,0.9349257,0
0.9643154,0.15397824,0.9286308,0
0.95655245,0.17874998,0.9131049,1
0.8944293,0.33715338,0.78885865,0
0.9237329,0.26955637,0.84746575,0
0.7225371,0.5905411,0.4450742,1
0.8426034,0.43532753,0.6852068,1
0.9256657,0.26470885,0.85133135,0
0.7674706,0.54231465,0.5349412,0
0.93519,0.24000221,0.87038004,0
0.69949543,0.6112912,0.39899087,0
0.882565,0.361783,0.76513004,0
0.78540564,0.5199806,0.5708113,1
0.9495837,0.19973913,0.8991674,0
0.91101426,0.30018494,0.8220285,0
0.84201086,0.43632036,0.6840217,0
0.92994106,0.25379133,0.8598821,0
0.76478076,0.54550624,0.5295615,0
0.84800684,0.42615092,0.6960137,0
0.8627827,0.3998797,0.72556543,0
0.66496044,0.6376903,0.3299209,0
0.9038723,0.31649035,0.8077446,0
0.52332497,0.6920587,0.046649903,1
0.93336624,0.24484316,0.8667325,0
0.86345446,0.39864275,0.7269089,0
0.6234838,0.6623329,0.24696752,0
0.5774425,0.68110406,0.15488502,0
0.97547406,0.11516542,0.9509481,0
0.9022683,0.32007027,0.8045366,0
0.8555976,0.41287532,0.71119523,0
0.6694745,0.6345502,0.33894897,0
0.70126975,0.6097846,0.40253952,0
0.9553981,0.18230315,0.91079617,0
0.91143674,0.29920107,0.8228735,0
0.9136662,0.29397255,0.8273324,0
0.749406,0.56298685,0.49881193,0
0.9095431,0.30359364,0.8190862,0
0.6159126,0.6660297,0.23182523,0
0.7952974,0.5068529,0.59059477,0
0.51148975,0.69288313,0.022979498,0
0.7607076,0.55026287,0.52141523,0
0.74318004,0.56970435,0.48636004,0
0.92291564,0.27158993,0.8458313,0
0.8659299,0.39405125,0.7318598,0
0.9330693,0.24562633,0.8661386,0
0.81111956,0.48459554,0.6222391,0
0.7697576,0.539569,0.53951526,0
0.8499045,0.42287475,0.69980896,0
0.67508584,0.63051826,0.3501717,0
0.7663878,0.54360425,0.53277564,1
0.85438657,0.4150241,0.70877314,0
0.965769,0.14915505,0.931538,0
0.8104364,0.4855895,0.62087286,0
0.6924178,0.61715245,0.3848356,0
0.9478433,0.20481718,0.8956866,0
0.8196566,0.47191378,0.6393132,0
0.72127444,0.5917456,0.44254887,0
0.80298114,0.4962418,0.6059623,0
0.6957052,0.6144595,0.39141032,0
0.90005904,0.32495323,0.8001181,0
0.6620517,0.63966525,0.32410333,0
0.65618753,0.6435319,0.3123751,0
0.8722765,0.38203615,0.74455297,1
0.61164,0.6680088,0.22327992,0
0.86139154,0.40242934,0.7227831,0
0.8139812,0.48039848,0.62796235,0
0.6678988,0.6356567,0.33579752,0
0.7832705,0.5227374,0.56654096,0
0.8796677,0.36758655,0.7593354,1
0.8715403,0.38344815,0.7430806,0
0.85592246,0.41229692,0.7118449,0
0.64631546,0.6496977,0.2926309,0
0.8538748,0.4159286,0.7077496,0
0.7626518,0.5480039,0.5253036,0
0.6892339,0.61971223,0.3784678,0
0.6281317,0.6599425,0.25626338,1
0.9026675,0.31918198,0.80533504,0
0.8929054,0.34039742,0.7858108,1
0.93514305,0.24012753,0.8702861,1
0.8888104,0.3489953,0.7776208,0
0.9143948,0.29225022,0.8287896,0
0.64623207,0.64974797,0.29246414,1
0.8956614,0.33451256,0.7913228,0
0.9034532,0.31742865,0.80690634,0
0.80567837,0.49242908,0.61135674,1
0.5781705,0.68087566,0.15634096,1
0.7940519,0.5085385,0.5881038,0
0.5466274,0.68879265,0.093254805,0
0.9237129,0.26960617,0.8474258,0
0.5822841,0.67954403,0.16456822,1
0.8399907,0.43968534,0.67998135,1
0.86277735,0.3998896,0.7255547,0
0.57338285,0.6823381,0.14676571,1
0.6906729,0.61856127,0.38134578,0
0.953444,0.18824694,0.906888,0
0.94818527,0.20382433,0.89637053,0
0.8630438,0.3993994,0.72608757,1
0.77926844,0.52783227,0.5585369,1
0.8115407,0.4839812,0.62308145,0
0.5593859,0.6860771,0.11877182,0
0.9268,0.26183876,0.8536,0
0.70000124,0.61086327,0.40000248,0
0.7976818,0.50359935,0.5953636,0
0.73095715,0.5823045,0.46191433,0
0.65255857,0.6458484,0.30511713,0
0.8825671,0.36177883,0.7651342,0
0.65534014,0.644078,0.31068027,1
0.9544496,0.1851991,0.9088992,0
0.94827497,0.20356351,0.89654994,0
0.5587127,0.68623686,0.11742541,0
0.93743724,0.23396163,0.8748745,0
0.61610305,0.6659397,0.2322061,1
0.8236156,0.46586645,0.6472312,0
0.81702745,0.47587115,0.6340549,0
0.51082873,0.69291264,0.021657467,1
0.8623977,0.40058702,0.72479534,0
0.89221054,0.34186858,0.7844211,1
0.5483869,0.68845725,0.09677374,1
0.96258897,0.15962708,0.92517793,0
0.6827303,0.62479424,0.36546066,0
0.75068974,0.5615761,0.5013795,0
0.934867,0.24086347,0.86973405,0
0.8469349,0.42798916,0.6938698,0
0.8552735,0.41345158,0.710547,1
0.89757496,0.3303789,0.7951499,0
0.6106304,0.66846526,0.22126082,0
0.7005935,0.6103606,0.40118694,0
0.82289493,0.4669752,0.64578986,1
0.8186589,0.47342098,0.6373178,1
0.867057,0.3919431,0.73411405,0
0.9028184,0.31884587,0.80563676,0
0.6747565,0.6307588,0.34951308,0
0.5482585,0.68848217,0.09651697,0
0.82231414,0.46786624,0.6446283,0
0.95199275,0.1926054,0.9039855,0
0.8848565,0.3571357,0.76971304,1
0.85439694,0.41500568,0.7087939,0
0.63815534,0.6544721,0.2763107,0
0.60846543,0.66942954,0.21693087,0
0.7808395,0.5258434,0.561679,0
0.8703837,0.3856567,0.74076736,0
0.93289757,0.24607855,0.86579514,0
0.86859345,0.3890518,0.7371869,0
0.51245695,0.6928368,0.024913907,1
0.944971,0.2130646,0.88994205,0
0.7246778,0.58848083,0.4493556,1
0.89394486,0.33818734,0.7878897,0
0.66868424,0.63510656,0.3373685,1
0.7531431,0.5588558,0.50628614,0
0.79109484,0.51250243,0.5821897,0
0.891624,0.34310648,0.78324795,0
0.93429184,0.24239309,0.8685837,0
0.7331081,0.58014286,0.4662162,0
0.67461514,0.630862,0.34923032,0
0.83493793,0.44796944,0.66987586,0
0.913194,0.29508513,0.826388,0
0.7105089,0.6016954,0.42101777,0
0.5579747,0.68640995,0.11594936,0
0.7918319,0.5115194,0.5836638,0
0.82308793,0.46667862,0.64617586,0
0.95295894,0.18970889,0.9059179,0
0.79160225,0.51182604,0.5832045,0
0.84720194,0.42753208,0.6944039,0
0.8131273,0.48165643,0.62625456,0
0.8659804,0.39395708,0.7319608,0
0.9493886,0.20031148,0.89877725,0
0.5782735,0.6808431,0.15654695,1
0.75083023,0.56142116,0.50166047,1
0.76361716,0.5468745,0.5272343,0
0.8191194,0.4727262,0.6382388,0
0.8989129,0.32746503,0.7978258,0
0.90010583,0.3248504,0.80021167,0
0.51035315,0.6929328,0.020706296,1
0.9532851,0.18872643,0.9065702,0
0.98669624,0.070683174,0.9733925,0
0.65487635,0.6443756,0.30975267,0
0.65448475,0.64462614,0.30896953,0
0.6902449,0.6189046,0.3804898,0
0.8468656,0.42810774,0.6937312,0
0.9641214,0.15461725,0.9282428,0
0.9573577,0.17625251,0.9147154,0
0.5606796,0.685765,0.12135923,1
0.7389928,0.57410777,0.47798565,0
0.89687264,0.33190066,0.7937453,0
0.8838114,0.3592616,0.7676228,0
0.53257596,0.6910233,0.06515196,0
0.7569803,0.55453575,0.5139606,0
0.93624693,0.23717174,0.87249386,0
0.9034581,0.31741762,0.80691624,0
0.8396852,0.44019154,0.6793704,1
0.6606972,0.64057195,0.32139444,1
0.9145021,0.291996,0.82900417,0
0.9747556,0.11780113,0.9495112,0
0.87116694,0.38416237,0.7423339,0
0.79565656,0.50636506,0.5913131,0
0.9138772,0.2934744,0.8277544,0
0.9178455,0.28400013,0.835691,0
0.8674305,0.3912422,0.734861,0
0.8656457,0.39458102,0.7312914,1
0.9220414,0.273755,0.84408283,0
0.7852734,0.5201521,0.57054675,0
0.9107892,0.30070812,0.8215784,0
0.92930734,0.255427,0.8586147,0
0.944996,0.21299359,0.889992,0
0.7032535,0.60808235,0.40650702,1
0.5567089,0.68670154,0.113417745,1
0.5104041,0.6929307,0.02080825,0
0.75780624,0.5535955,0.5156125,1
0.677144,0.6290035,0.35428798,0
0.91821706,0.28310248,0.8364341,1
0.67771256,0.62858164,0.35542512,0
0.61681545,0.6656016,0.2336309,0
0.9576408,0.17537054,0.91528165,0
0.8381967,0.4426481,0.6763934,0
0.8801572,0.36661175,0.76031435,0
0.6571975,0.64287686,0.31439495,0
0.82129395,0.4694257,0.6425879,0
0.8480046,0.4261548,0.69600916,1
0.64484084,0.650582,0.2896817,0
0.96677583,0.14577694,0.93355167,0
0.941368,0.22318682,0.88273597,0
0.86289775,0.39966816,0.7257955,0
0.7187815,0.5941005,0.43756294,1
0.8272305,0.46025056,0.654461,1
0.777652,0.5298637,0.55530405,1
0.82632643,0.4616636,0.65265286,0
0.88861793,0.34939513,0.77723587,0
0.6376445,0.65476143,0.2752891,0
0.5061034,0.6930727,0.012206823,0
0.56048024,0.68581355,0.120960474,1
0.6597501,0.6412011,0.3195002,0
0.5607376,0.68575084,0.12147522,0
0.9006288,0.32369915,0.8012576,1
0.6967058,0.6136297,0.39341164,0
0.60078394,0.67269254,0.20156792,0
0.5216535,0.6922091,0.043306947,0
0.8299742,0.4559272,0.65994835,1
0.91545415,0.28973386,0.8309083,0
0.90996146,0.30262703,0.8199229,0
0.51780677,0.69251287,0.035613537,1
0.9258613,0.26421523,0.8517226,0
